p_value,timing
4.119014739990234375e-01,1.011393070220947266e-01
5.000000000000000000e-01,1.136269569396972656e-01
5.000000000000000000e-01,1.122353076934814453e-01
1.000000000000000000e+00,1.968380689620971680e+00
1.000000000000000000e+00,1.053690910339355469e-01
1.000000000000000000e+00,1.217345952987670898e+01
4.119014739990234375e-01,1.005825996398925781e-01
5.000000000000000000e-01,1.116535663604736328e-01
5.000000000000000000e-01,1.131606101989746094e-01
1.000000000000000000e+00,1.981469869613647461e+00
1.000000000000000000e+00,1.048493385314941406e-01
1.000000000000000000e+00,1.216389226913452148e+01
4.119014739990234375e-01,1.014523506164550781e-01
5.000000000000000000e-01,1.129713058471679688e-01
